date,mean_temp,diff_temp,max_temp,min_temp
9/17/2018,15.3,16.6,24.2,7.6
9/18/2018,18.9,15.3,24.6,9.3
9/19/2018,19.1,9.8,23.6,13.8
9/20/2018,19.7,7.2,23.6,16.4
9/21/2018,15.4,10.5,20,9.5
9/22/2018,12.1,5.3,15.8,10.5
9/23/2018,9.5,5.1,10.9,5.8
9/24/2018,9.9,10.5,15.4,4.9
9/25/2018,9.4,13.9,16.4,2.5
9/26/2018,11.9,15.1,19,3.9
9/27/2018,13.2,14.8,21.5,6.7
9/28/2018,11.4,13.6,16.3,2.7
9/29/2018,7.5,14.5,15.5,1
9/30/2018,9.9,17.6,17.5,-0.1
10/1/2018,9.5,7.1,13.3,6.2
10/2/2018,11.7,8.7,16.5,7.8
10/3/2018,12.6,8,16.4,8.4
10/4/2018,14.7,6.4,18,11.6
10/5/2018,12.8,13.9,21.2,7.3
10/6/2018,13.9,14.7,21,6.3
10/7/2018,10.1,11.7,15.3,3.6
10/8/2018,9.5,14,16.9,2.9
10/9/2018,10.9,13.3,19.1,5.8
10/10/2018,15.1,18.5,23.5,5
10/11/2018,17.6,9.9,22.9,13
10/12/2018,18.7,8.1,22.8,14.7
10/13/2018,20,10.9,26.3,15.4
10/14/2018,17.4,11.6,24.2,12.6
10/15/2018,16.1,12.2,22.9,10.7
10/16/2018,15.3,15.5,24.3,8.8
10/17/2018,13.2,12,20.2,8.2
10/18/2018,12.2,9,16.3,7.3
10/19/2018,9.2,13.1,15.8,2.7
10/20/2018,8.6,14.1,15.6,1.5
10/21/2018,12.2,10.4,16.5,6.1
10/22/2018,10.8,11.9,15,3.1
10/23/2018,12.8,6.8,14.7,7.9
10/24/2018,14,4.1,16.3,12.2
10/25/2018,12.1,2.7,13.6,10.9
10/26/2018,9.5,5.8,11.8,6
10/27/2018,7.1,7.7,11.3,3.6
10/28/2018,4,7.1,7.8,0.7
10/29/2018,4.4,4.1,6.1,2
10/30/2018,5.7,5.7,9.4,3.7
10/31/2018,8.5,6.8,11.4,4.6
11/1/2018,10.4,4.7,13.2,8.5
11/2/2018,7.8,9.5,11.8,2.3
11/3/2018,4.3,10.2,10.1,-0.1
11/4/2018,5.9,11.3,11.9,0.6
11/5/2018,7.7,6.1,11.2,5.1
11/6/2018,12.4,12.2,19,6.8
11/7/2018,11.1,5.2,13.9,8.7
11/8/2018,9.2,9.7,13.7,4
11/9/2018,9,5.4,11.2,5.8
11/10/2018,11.6,4.1,13.4,9.3
11/11/2018,11.4,5.2,13.4,8.2
11/12/2018,10,3.2,11.7,8.5
11/13/2018,10.2,5.1,13.2,8.1
11/14/2018,8,9.4,13.2,3.8
11/15/2018,6.9,9.7,12.8,3.1
11/16/2018,3.4,7.1,7.7,0.6
11/17/2018,4.1,8.1,9.1,1
11/18/2018,2.9,9.2,7.8,-1.4
11/19/2018,4.9,4.1,6.9,2.8
11/20/2018,3.4,1.8,4.4,2.6
11/21/2018,3.4,3.5,5.3,1.8
11/22/2018,3.2,2.6,4.3,1.7
11/23/2018,3.2,7.7,6.9,-0.8
11/24/2018,2.4,2.9,3.5,0.6
11/25/2018,3.4,2.8,4.7,1.9
11/26/2018,4.9,2.5,6,3.5
11/27/2018,3.3,3.8,5.2,1.4
11/28/2018,6.1,6.7,9.5,2.8
11/29/2018,10.2,1.7,11.2,9.5
11/30/2018,9.6,5.3,11.6,6.3
12/1/2018,7.7,3.9,9.6,5.7
12/2/2018,12,3.6,13.2,9.6
12/3/2018,11.4,5.9,13.3,7.4
12/4/2018,4.8,9.4,9.6,0.2
12/5/2018,5.5,6.7,8.4,1.7
12/6/2018,11.1,3.9,12.3,8.4
12/7/2018,10,4.7,11.8,7.1
12/8/2018,9.1,4.5,11.2,6.7
12/9/2018,8.1,4.5,10,5.5
12/10/2018,5.5,4.1,7.7,3.6
12/11/2018,3.9,8.6,7.7,-0.9
12/12/2018,0.8,7.2,4.3,-2.9
12/13/2018,0.8,3.3,2.5,-0.8
12/14/2018,0.9,4.1,3.3,-0.8
12/15/2018,0.3,1.9,0.8,-1.1
12/16/2018,1.4,4.3,3.3,-1
12/17/2018,5.6,6,8.4,2.4
12/18/2018,6.4,3.5,7.9,4.4
12/19/2018,7.4,4.3,9.8,5.5
12/20/2018,7.5,3.3,8.7,5.4
12/21/2018,9.7,4.9,12.3,7.4
12/22/2018,9.6,1.9,10.8,8.9
12/23/2018,7.1,3.5,8.9,5.4
12/24/2018,5.7,5.2,8.4,3.2
12/25/2018,5.6,3.8,7.5,3.7
12/26/2018,4,3.8,5.3,1.5
12/27/2018,0.8,7.5,4.8,-2.7
12/28/2018,2.3,8.5,5.4,-3.1
12/29/2018,7.9,5.5,10.9,5.4
12/30/2018,8.5,3.3,9.5,6.2
12/31/2018,8.9,2.3,10,7.7
1/1/2019,7.7,3.9,9.4,5.5
1/2/2019,5.4,2.8,6.9,4.1
1/3/2019,4,4.2,6.6,2.4
1/4/2019,5.1,4.6,6.5,1.9
1/5/2019,7,2.3,8,5.7
1/6/2019,6.1,4.4,7.5,3.1
1/7/2019,6.7,9.8,10.2,0.4
1/8/2019,7.1,4.8,8.5,3.7
1/9/2019,4.9,4,7.2,3.2
1/10/2019,3,5.6,5.4,-0.2
1/11/2019,6.8,4.8,8.6,3.8
1/12/2019,7.6,2.4,8.8,6.4
1/13/2019,8.9,2.1,10,7.9
1/14/2019,5.1,6.1,8.4,2.3
1/15/2019,6.4,6,8.4,2.4
1/16/2019,6.1,3.4,7.7,4.3
1/17/2019,2.9,4.6,4.7,0.1
1/18/2019,-0.4,8.5,4.6,-3.9
1/19/2019,-1.4,5.6,1.9,-3.7
1/20/2019,-2.6,9.3,2.9,-6.4
1/21/2019,-1.9,12.9,4.8,-8.1
1/22/2019,-1.7,2.8,-0.6,-3.4
1/23/2019,-1,3.3,0,-3.3
1/24/2019,-2,1.4,-1.1,-2.5
1/25/2019,0.8,10,7.2,-2.8
1/26/2019,7.2,1.1,7.7,6.6
1/27/2019,5.8,3.5,7.4,3.9
1/28/2019,3.9,5.9,6.3,0.4
1/29/2019,1.6,4.2,4.2,0
1/30/2019,0.7,2.7,2.4,-0.3
1/31/2019,-1.1,3.6,0.9,-2.7
2/1/2019,0.8,3.2,2.1,-1.1
2/2/2019,1.6,2.7,2.4,-0.3
2/3/2019,1.8,9.4,6.7,-2.7
2/4/2019,2.1,3.7,3.6,-0.1
2/5/2019,4,2.5,5.3,2.8
2/6/2019,5.1,4.4,7.1,2.7
2/7/2019,7.8,3.9,9.9,6
2/8/2019,8,4.4,9.9,5.5
2/9/2019,8.7,3.2,10.3,7.1
2/10/2019,6.4,5.9,9.6,3.7
2/11/2019,5.1,7.9,9,1.1
2/12/2019,5.3,10.2,9.4,-0.8
2/13/2019,5.8,7.1,8.7,1.6
2/14/2019,4.5,11.8,12.1,0.3
2/15/2019,6.2,13.6,14.3,0.7
2/16/2019,5.8,13.1,13.3,0.2
2/17/2019,6.7,15.5,15.1,-0.4
2/18/2019,7.2,13.7,14.6,0.9
2/19/2019,7.3,5.2,10.5,5.3
2/20/2019,7.8,6.9,11.8,4.9
2/21/2019,8.2,6.2,11.4,5.2
2/22/2019,9.1,5.9,11.5,5.6
2/23/2019,6.9,10.2,12.4,2.2
2/24/2019,6.1,16.4,14.7,-1.7
2/25/2019,7.3,18.9,18.3,-0.6
2/26/2019,7.8,19.7,18.9,-0.8
2/27/2019,9.5,17.4,18.3,0.9
2/28/2019,7.7,11.1,12.2,1.1
3/1/2019,6.3,5.4,9,3.6
3/2/2019,8.2,9.1,12.3,3.2
3/3/2019,11.2,3.3,12.9,9.6
3/4/2019,8.8,7.3,12.9,5.6
3/5/2019,7.5,6,10.9,4.9
3/6/2019,10,5.2,12.3,7.1
3/7/2019,9.2,4.8,11.8,7
3/8/2019,7.8,4.3,10.3,6
3/9/2019,8.8,4.8,11.1,6.3
3/10/2019,5.8,7.6,10.4,2.8
3/11/2019,5.4,5.4,8.1,2.7
3/12/2019,6.8,6,9.6,3.6
3/13/2019,7.3,4.3,9.6,5.3
3/14/2019,8.2,4.9,11.2,6.3
3/15/2019,9.5,6.7,13.1,6.4
3/16/2019,10,4.7,11.5,6.8
3/17/2019,7.1,6.3,11,4.7
3/18/2019,5.1,10.8,9.5,-1.3
3/19/2019,4.7,14.5,12.1,-2.4
3/20/2019,9.1,9,11.9,2.9
3/21/2019,8.1,8.5,12,3.5
3/22/2019,9.5,13.6,17.3,3.7
3/23/2019,8.1,10,11.4,1.4
3/24/2019,5.5,12.3,11,-1.3
3/25/2019,7.7,4.4,9.7,5.3
3/26/2019,7.3,7.8,10.2,2.4
3/27/2019,9.3,7.2,13.1,5.9
3/28/2019,8.5,8.3,11.2,2.9
3/29/2019,9,16.8,17.1,0.3
3/30/2019,11.2,14.4,18.3,3.9
3/31/2019,8.2,9.2,12.5,3.3
4/1/2019,7.1,14,14.5,0.5
4/2/2019,9.3,13.1,15.5,2.4
4/3/2019,6.1,7.4,9.5,2.1
4/4/2019,5.6,9.4,10.3,0.9
4/5/2019,7.8,12.8,12.8,0
4/6/2019,10.6,7.6,15.1,7.5
4/7/2019,15.1,12.5,20.9,8.4
4/8/2019,14.3,14,21.5,7.5
4/9/2019,9.6,9.9,14.9,5
4/10/2019,6,8.9,10.9,2
4/11/2019,6.1,10.6,10.8,0.2
4/12/2019,5.3,8.1,9.4,1.3
4/13/2019,2.9,8.7,7.6,-1.1
4/14/2019,5.5,11.3,11,-0.3
4/15/2019,10.6,12.5,16.7,4.2
4/16/2019,12.5,12,18.2,6.2
4/17/2019,12.7,9.2,15.9,6.7
4/18/2019,16.3,11.1,21.6,10.5
4/19/2019,17.4,13,23.9,10.9
4/20/2019,17.4,15.6,24.4,8.8
4/21/2019,15.1,18.5,24.1,5.6
4/22/2019,17,19.7,24.8,5.1
4/23/2019,15.7,11.2,20.7,9.5
4/24/2019,16.7,14.7,24.9,10.2
4/25/2019,12.2,9.1,17.5,8.4
4/26/2019,12.7,8.6,17.4,8.8
4/27/2019,9.8,6.9,13.6,6.7
4/28/2019,9.2,8.9,13.9,5
4/29/2019,10.4,14,16,2
4/30/2019,10.6,6.3,12.4,6.1
5/1/2019,9.1,10,13.9,3.9
5/2/2019,9.3,11.6,14.2,2.6
5/3/2019,8,6.3,11.1,4.8
5/4/2019,6.5,7.5,10.2,2.7
5/5/2019,6.7,8.8,11.7,2.9
5/6/2019,6.6,10.3,11.4,1.1
5/7/2019,8.1,10.8,12.7,1.9
5/8/2019,10.2,6.5,14,7.5
5/9/2019,12.4,10.9,17.7,6.8
5/10/2019,10.5,7.4,14.1,6.7
5/11/2019,9.6,9.4,14.4,5
5/12/2019,9.5,11.4,14.6,3.2
5/13/2019,9.4,14.8,15.2,0.4
5/14/2019,10.8,13.9,16.5,2.6
5/15/2019,12.1,13.3,17.5,4.2
5/16/2019,11.8,13.5,17.7,4.2
5/17/2019,12,6.5,15.4,8.9
5/18/2019,15.5,12.1,21.1,9
5/19/2019,15.1,9.2,21,11.8
5/20/2019,13.3,4.5,16,11.5
5/21/2019,11.8,2.3,13.2,10.9
5/22/2019,13.3,13,19.1,6.1
5/23/2019,15,15.9,21.6,5.7
5/24/2019,15,13.4,21.9,8.5
5/25/2019,13.4,12.4,18.9,6.5
5/26/2019,15.9,13,20.6,7.6
5/27/2019,14.3,7.5,18,10.5
5/28/2019,11.1,10.8,15.5,4.7
5/29/2019,13,16.4,18.9,2.5
5/30/2019,16.8,9.1,21.9,12.8
5/31/2019,17.2,8.9,20.4,11.5
6/1/2019,18.9,16,25.7,9.7
6/2/2019,22.6,17.6,30.4,12.8
6/3/2019,17.6,5.8,19.4,13.6
6/4/2019,18.5,15.4,24.4,9
6/5/2019,16.2,7.9,19.5,11.6
6/6/2019,14.7,8.5,19,10.5
6/7/2019,15.5,13.7,22.3,8.6
6/8/2019,14.4,6.8,18.3,11.5
6/9/2019,15.3,9.8,19.8,10
6/10/2019,17.8,8.7,22.4,13.7
6/11/2019,15.6,7.8,19.9,12.1
6/12/2019,14,8.1,17.7,9.6
6/13/2019,14.2,7.8,18.4,10.6
6/14/2019,17,14.1,23.9,9.8
6/15/2019,15.8,8.1,19.7,11.6
6/16/2019,17,10.4,21.6,11.2
6/17/2019,19.2,14.8,25.5,10.7
6/18/2019,20.7,14.2,27.2,13
6/19/2019,18.7,11.5,26,14.5
6/20/2019,16.8,8.5,20.3,11.8
6/21/2019,15.4,11.4,20.3,8.9
6/22/2019,16.9,15.2,22.8,7.6
6/23/2019,22.6,15.9,28.5,12.6
6/24/2019,25.2,11.8,31,19.2
6/25/2019,26.3,13.7,33.2,19.5
6/26/2019,19.1,7,22.9,15.9
6/27/2019,16.4,7.6,20.4,12.8
6/28/2019,18.2,11.5,24.3,12.8
6/29/2019,22.6,18.4,31.1,12.7
6/30/2019,20.7,9.9,24,14.1
7/1/2019,18,6.6,20.9,14.3
7/2/2019,17.3,10,21.7,11.7
7/3/2019,15,11.4,20.2,8.8
7/4/2019,16.4,16.2,22.8,6.6
7/5/2019,18.8,10.8,23.2,12.4
7/6/2019,16.4,11.6,22.9,11.3
7/7/2019,14,10.3,18.1,7.8
7/8/2019,13.8,8.8,16.7,7.9
7/9/2019,14.7,13.5,20.4,6.9
7/10/2019,14.7,9.9,18.7,8.8
7/11/2019,18.8,10.1,23.8,13.7
7/12/2019,16.8,7.4,20.5,13.1
7/13/2019,16.8,5.2,19.7,14.5
7/14/2019,15.7,5.6,19.3,13.7
7/15/2019,15.5,5.1,18.5,13.4
7/16/2019,15.7,8.3,19.1,10.8
7/17/2019,17.5,16.1,24.8,8.7
7/18/2019,19,7.5,22.7,15.2
7/19/2019,19.4,10.2,24.3,14.1
7/20/2019,19.4,7.3,23.6,16.3
7/21/2019,18.5,9.1,22.6,13.5
7/22/2019,20.6,12.5,26.4,13.9
7/23/2019,24.1,18.8,31.9,13.1
7/24/2019,26.4,19.8,36.4,16.6
7/25/2019,28.8,20.9,37.5,16.6
7/26/2019,28.8,14.9,37.2,22.3
7/27/2019,22.8,10.3,28.8,18.5
7/28/2019,19.5,7.9,24.2,16.3
7/29/2019,19.4,11.2,25.1,13.9
7/30/2019,21.8,15.5,27.8,12.3
7/31/2019,18.1,5.3,21.1,15.8
8/1/2019,18.3,7.3,22.6,15.3
8/2/2019,18.3,7,21.4,14.4
8/3/2019,17.6,9,21.4,12.4
8/4/2019,19.1,14.1,25,10.9
8/5/2019,20.7,7.2,24.4,17.2
8/6/2019,19.1,8,23.6,15.6
8/7/2019,19.1,6.8,23,16.2
8/8/2019,18.5,10.5,23.6,13.1
8/9/2019,19.9,10.9,24.2,13.3
8/10/2019,20.2,6.7,23.7,17
8/11/2019,18.2,6.5,21.6,15.1
8/12/2019,16,8.7,21.7,13
8/13/2019,14.6,8.1,18.4,10.3
8/14/2019,16.4,10.2,21.1,10.9
8/15/2019,17.2,8.6,20.8,12.2
8/16/2019,17.4,11.4,21.5,10.1
8/17/2019,17.4,3.6,19.2,15.6
8/18/2019,16.8,5.2,19.9,14.7
8/19/2019,16.4,7.5,21,13.5
8/20/2019,15.5,11.2,20.5,9.3
8/21/2019,15.3,14.4,22.5,8.1
8/22/2019,16.2,15.9,23.9,8
8/23/2019,17.6,17.1,25.9,8.8
8/24/2019,20,19.3,29.7,10.4
8/25/2019,21.2,20,31.3,11.3
8/26/2019,23.4,17.5,31,13.5
8/27/2019,24,17,32.8,15.8
8/28/2019,22.3,11,27.6,16.6
8/29/2019,18.5,11.9,22.6,10.7
8/30/2019,16.5,13.8,23.4,9.6
8/31/2019,19.6,18.8,28.1,9.3
9/1/2019,16.4,8.6,20.6,12
9/2/2019,15.9,10.5,20.8,10.3
9/3/2019,16.2,9.1,20.2,11.1
9/4/2019,15,6.7,17.8,11.1
9/5/2019,13.4,10.9,17.4,6.5
9/6/2019,14,11.9,18.5,6.6
9/7/2019,13.8,7.8,17.9,10.1
9/8/2019,12.9,11.3,18.2,6.9
9/9/2019,11.4,12.8,18,5.2
9/10/2019,12.4,14.1,19.3,5.2
9/11/2019,14.9,8.3,17.5,9.2
9/12/2019,18.4,7.7,21.9,14.2
9/13/2019,16.5,11.7,21,9.3
9/14/2019,13.2,14.1,21,6.9
9/15/2019,15.2,15.8,22.6,6.8
9/16/2019,13.4,7.9,16.2,8.3
9/17/2019,11.6,11.6,17.9,6.3
9/18/2019,10.9,12.6,17.6,5
9/19/2019,11.6,11.7,17.6,5.9
9/20/2019,11.9,14.8,18.8,4
9/21/2019,15.8,16.2,23.7,7.5
9/22/2019,18.6,14.8,26.5,11.7
9/23/2019,16,8.4,19.5,11.1
9/24/2019,15,3.6,17.4,13.8
9/25/2019,15.3,4.2,17.1,12.9
9/26/2019,15.9,4.8,18.3,13.5
9/27/2019,15.5,5.2,18.4,13.2
9/28/2019,15.5,3.7,17.5,13.8
9/29/2019,15,3.8,16.9,13.1
9/30/2019,14.3,4.5,17.5,13
10/1/2019,15.1,7.9,18.3,10.4
10/2/2019,10.5,6,14.1,8.1
10/3/2019,11.4,5.7,14.7,9
10/4/2019,10.6,5.9,14.5,8.6
10/5/2019,9.9,7.3,14,6.7
10/6/2019,9,1.2,9.6,8.4
10/7/2019,9.9,5.1,12.2,7.1
10/8/2019,13.2,4.1,15.2,11.1
10/9/2019,11.7,3.5,13.6,10.1
10/10/2019,12.5,5.8,15.6,9.8
10/11/2019,14.7,4.5,16.9,12.4
10/12/2019,12.4,5.7,16.8,11.1
10/13/2019,16.3,10.9,22,11.1
10/14/2019,15,6.4,18.2,11.8
10/15/2019,15,4.6,17,12.4
10/16/2019,13.1,4.1,14.4,10.3
10/17/2019,13.1,6.4,16.2,9.8
10/18/2019,12.5,3.9,14.5,10.6
10/19/2019,12,4.2,14.5,10.3
10/20/2019,10.9,7.8,13.8,6
10/21/2019,12.1,4.2,14.8,10.6
10/22/2019,11.4,10,15.8,5.8
10/23/2019,11.5,10.6,15.8,5.2
10/24/2019,14.6,8,19.6,11.6
10/25/2019,13.8,3.9,15.4,11.5
10/26/2019,16.4,8.3,19.9,11.6
10/27/2019,9.5,9.2,13.3,4.1
10/28/2019,6.3,11.3,13,1.7
10/29/2019,6,11.3,12.1,0.8
10/30/2019,4.5,9.9,10.4,0.5
10/31/2019,3.4,10.7,10.1,-0.6
11/1/2019,7.6,14.1,13.4,-0.7
11/2/2019,13.2,4,14.7,10.7
11/3/2019,10.5,4,12.5,8.5
11/4/2019,10.3,3.6,12.5,8.9
11/5/2019,9.2,3.2,10.9,7.7
11/6/2019,8.4,4.7,11.4,6.7
11/7/2019,7.8,4.2,9.6,5.4
11/8/2019,4.9,7.9,9.7,1.8
11/9/2019,6.8,8.8,10.7,1.9
11/10/2019,2.4,10.7,9.4,-1.3
11/11/2019,5.2,8,7.9,-0.1
11/12/2019,5.2,3.2,7.3,4.1
11/13/2019,6,3.9,8,4.1
11/14/2019,5.7,4.3,7.8,3.5
11/15/2019,4.3,3.4,5.6,2.2
11/16/2019,3.9,5.6,6.2,0.6
11/17/2019,4.7,7.4,8.1,0.7
11/18/2019,6.6,4,8.3,4.3
11/19/2019,4.6,8.8,7.7,-1.1
11/20/2019,1.5,9.1,6.6,-2.5
11/21/2019,3,4.5,5.5,1
11/22/2019,6.7,7.5,10.7,3.2
11/23/2019,6,4.2,8.2,4
11/24/2019,4.8,9.2,9.9,0.7
11/25/2019,7.2,5,10.6,5.6
11/26/2019,9.6,4.4,11.5,7.1
11/27/2019,10.4,2.3,11.9,9.6
11/28/2019,9.3,3.6,10.7,7.1
11/29/2019,4.3,9.9,8.8,-1.1
11/30/2019,0.9,12,9.2,-2.8
12/1/2019,0.2,7.1,4,-3.1
12/2/2019,4.5,12.3,9.5,-2.8
12/3/2019,4.9,7.6,8.2,0.6
12/4/2019,1.3,9.4,6.9,-2.5
12/5/2019,1.6,6.4,4.3,-2.1
12/6/2019,6.6,5.6,9.7,4.1
12/7/2019,9.4,1.6,10.1,8.5
12/8/2019,9.3,4.1,10.9,6.8
12/9/2019,6.5,4.5,8.5,4
12/10/2019,5.3,5.7,7.6,1.9
12/11/2019,6.4,3,7.8,4.8
12/12/2019,4.5,2.8,5.8,3
12/13/2019,4.8,3.9,7.1,3.2
12/14/2019,6,3.3,8.1,4.8
12/15/2019,7.2,4,8.8,4.8
12/16/2019,7,4.5,8.6,4.1
12/17/2019,9.9,10.2,14.7,4.5
12/18/2019,6.8,3.2,8.7,5.5
12/19/2019,10.6,7.1,13.5,6.4
12/20/2019,10.3,4.8,12.5,7.7
12/21/2019,7.2,3.3,8.5,5.2
12/22/2019,7.8,2.7,9.1,6.4
12/23/2019,7.9,2.7,9.2,6.5
12/24/2019,8.3,4.6,10.4,5.8
12/25/2019,7.8,2.9,9.4,6.5
12/26/2019,5.8,2.1,6.9,4.8
12/27/2019,3.3,7.8,6.3,-1.5
12/28/2019,-0.1,6.4,3,-3.4
12/29/2019,1.2,4.9,3.4,-1.5
12/30/2019,4.6,6.2,7.9,1.7
12/31/2019,4.2,8.2,8.8,0.6
1/1/2020,0.8,2,1.8,-0.2
1/2/2020,3.9,6.1,7.4,1.3
1/3/2020,7.6,5.6,9.9,4.3
1/4/2020,6.7,4.1,8.1,4
1/5/2020,6.9,1.7,7.6,5.9
1/6/2020,6,3.5,7,3.5
1/7/2020,6.6,4,8.3,4.3
1/8/2020,10.4,3.5,11.7,8.2
1/9/2020,11.5,4,13,9
1/10/2020,6.8,7.1,9.9,2.8
1/11/2020,6,5.6,7.4,1.8
1/12/2020,7.5,4.6,10.1,5.5
1/13/2020,7.8,5,10.7,5.7
1/14/2020,10.6,3.9,12.9,9
1/15/2020,9.4,5.9,12.1,6.2
1/16/2020,7.2,7,10.2,3.2
1/17/2020,8.3,4.8,10.2,5.4
1/18/2020,4.5,5.1,7.7,2.6
1/19/2020,3.5,9.3,8.2,-1.1
1/20/2020,2.9,9.1,7,-2.1
1/21/2020,0.7,3.5,2.1,-1.4
1/22/2020,4.4,4.6,6.2,1.6
1/23/2020,3.7,8.5,6.8,-1.7
1/24/2020,2.3,4.1,3.5,-0.6
1/25/2020,2,1.7,2.6,0.9
1/26/2020,5.5,8.8,9.3,0.5
1/27/2020,8.2,2.4,9.4,7
1/28/2020,5.4,3.4,7.2,3.8
1/29/2020,6,2.9,7.3,4.4
1/30/2020,8.5,5,11.4,6.4
1/31/2020,10.9,3.6,12.5,8.9
2/1/2020,10.6,3.4,12,8.6
2/2/2020,8.9,5,11.5,6.5
2/3/2020,9.2,4.6,11,6.4
2/4/2020,5.1,6.1,7.3,1.2
2/5/2020,4.8,8.6,8.4,-0.2
2/6/2020,5,7.6,9.6,2
2/7/2020,3.9,8.7,7.8,-0.9
2/8/2020,7,6.9,9.9,3
2/9/2020,10,4.8,12.5,7.7
2/10/2020,8,5.8,10.6,4.8
2/11/2020,6.3,2.4,7.3,4.9
2/12/2020,5.5,4.4,7.7,3.3
2/13/2020,5.7,5.6,8.7,3.1
2/14/2020,7.3,3.1,8.7,5.6
2/15/2020,10.6,6,13.5,7.5
2/16/2020,12.1,8.6,16.7,8.1
2/17/2020,8.1,3.5,10.1,6.6
2/18/2020,7.6,5.9,9.6,3.7
2/19/2020,6.2,3.7,8.2,4.5
2/20/2020,8.2,5.7,10.4,4.7
2/21/2020,7.3,4.9,8.9,4
2/22/2020,9.2,4.8,11.7,6.9
2/23/2020,8.7,7.5,12.9,5.4
2/24/2020,7.6,7.2,10.8,3.6
2/25/2020,6.6,8.4,10.3,1.9
2/26/2020,3.4,6.2,6.6,0.4
2/27/2020,2.7,3.8,3.9,0.1
2/28/2020,4.6,6.5,8.4,1.9
2/29/2020,8.7,7.4,12.6,5.2
3/1/2020,6.6,4.6,9.2,4.6
3/2/2020,5.5,4.3,7.8,3.5
3/3/2020,4.4,7.9,8.8,0.9
3/4/2020,6.5,7,10.5,3.5
3/5/2020,5.5,2.4,6.8,4.4
3/6/2020,6.2,4.7,8.5,3.8
